machine_id,day,vibration,temperature,pressure,load,failure
44,304,2.443,62.29,4.869,0.605,0
44,305,2.605,61.37,4.908,0.712,0
44,306,2.521,62.99,4.852,0.897,0
44,307,2.72,63.19,4.841,0.963,0
44,308,2.53,62.29,4.977,0.767,0
44,309,2.327,63.37,5.028,1.0,0
44,310,2.671,61.48,4.809,0.756,0
44,311,2.375,62.11,5.057,0.892,0
44,312,2.284,63.74,4.866,0.865,0
44,313,2.454,63.83,4.722,0.879,0
44,314,2.388,60.86,4.967,0.684,0
44,315,2.351,62.94,4.807,0.803,0
44,316,2.542,62.68,4.834,0.748,0
44,317,2.508,61.78,4.748,0.729,0
44,318,2.606,61.73,5.106,0.774,0
44,319,2.569,62.54,4.901,0.934,0
44,320,2.542,64.4,4.806,0.957,0
44,321,2.652,64.56,4.98,0.938,0
44,322,2.244,65.86,4.867,0.961,0
44,323,2.44,61.19,4.817,0.85,0
44,324,2.533,64.34,4.795,0.909,0
44,325,2.545,60.45,4.806,0.662,0
44,326,2.69,62.39,4.655,0.664,0
44,327,2.761,61.66,4.757,0.781,0
44,328,2.502,61.02,4.986,0.737,0
44,329,2.689,63.38,4.739,0.69,0
44,330,2.763,59.92,4.812,0.634,0
44,331,2.814,63.21,4.703,0.859,0
44,332,2.607,62.43,4.877,0.82,0
44,333,2.855,63.23,4.819,0.786,0
44,334,2.704,64.53,4.713,0.932,0
44,335,2.712,62.82,4.773,0.872,0
44,336,2.669,61.51,4.816,0.611,0
44,337,2.664,65.33,4.864,0.95,0
44,338,3.018,62.08,4.762,0.725,0
44,339,2.782,64.91,4.667,0.693,0
44,340,2.777,64.7,4.9,0.804,0
44,341,2.744,62.62,4.789,0.873,0
44,342,2.632,63.45,4.798,0.853,0
44,343,2.728,63.12,4.753,0.887,0
44,344,2.751,62.36,4.767,0.768,0
44,345,2.554,65.43,4.771,0.947,0
44,346,2.544,62.73,4.734,0.791,0
44,347,2.793,64.69,4.937,0.909,0
44,348,2.428,63.11,4.76,0.799,0
44,349,2.775,62.17,4.696,0.635,0
44,350,3.08,61.03,4.732,0.665,0
44,351,2.874,61.63,4.759,0.632,0
44,352,2.606,64.04,4.792,0.978,0
44,353,2.964,63.42,4.863,0.614,0
44,354,3.304,62.27,4.77,0.658,0
44,355,2.813,63.37,4.807,0.696,0
44,356,2.73,63.12,4.883,0.914,0
44,357,2.689,62.88,4.837,0.826,0
44,358,2.715,63.72,4.733,0.774,0
44,359,2.601,63.21,4.695,0.844,0
44,360,2.982,65.55,4.85,0.97,0
44,361,2.935,62.57,4.843,0.92,0
44,362,2.845,63.31,4.696,0.884,0
44,363,2.877,62.54,4.909,0.736,0
44,364,2.972,65.31,4.853,0.841,0
45,0,1.836,57.18,4.758,0.625,0
45,1,1.908,58.42,4.464,0.938,0
45,2,2.006,57.86,4.619,0.791,0
45,3,2.129,56.76,4.743,0.666,0
45,4,2.068,56.55,4.737,0.718,0
45,5,1.776,58.4,4.548,0.864,0
45,6,2.252,60.31,4.639,0.832,0
45,7,1.921,57.3,4.614,0.86,0
45,8,1.954,58.69,4.707,0.921,0
45,9,1.929,59.22,4.597,0.968,0
45,10,1.952,57.92,4.536,0.867,0
45,11,2.117,58.09,4.763,0.754,0
45,12,2.011,58.76,4.742,0.862,0
45,13,1.785,59.77,4.549,0.831,0
45,14,1.861,58.2,4.614,0.888,0
45,15,2.143,59.47,4.671,0.974,0
45,16,1.909,55.25,4.447,0.622,0
45,17,1.656,56.72,4.635,0.847,0
45,18,1.951,57.74,4.597,0.884,0
45,19,1.887,58.3,4.653,0.692,0
45,20,2.053,55.99,4.687,0.901,0
45,21,1.874,57.37,4.635,0.709,0
45,22,2.032,57.89,4.517,0.66,0
45,23,1.749,59.55,4.479,0.948,0
45,24,1.94,56.57,4.805,0.725,0
45,25,1.818,57.54,4.664,0.718,0
45,26,1.971,58.19,4.564,0.912,0
45,27,2.187,58.35,4.679,0.736,0
45,28,1.851,58.41,4.626,0.848,0
45,29,2.131,55.56,4.558,0.618,0
45,30,2.049,58.21,4.824,0.856,0
45,31,1.83,60.8,4.564,0.805,0
45,32,1.793,59.67,4.723,0.659,0
45,33,3.74,58.89,4.531,0.991,0
45,34,2.083,57.76,4.636,0.643,0
45,35,2.065,57.79,4.839,0.717,0
45,36,1.733,57.75,4.737,0.785,0
45,37,1.966,57.66,4.556,0.798,0
45,38,2.099,57.39,4.542,0.652,0
45,39,2.064,56.02,4.586,0.687,0
45,40,5.22,57.66,4.685,0.674,0
45,41,1.704,59.2,4.723,0.832,0
45,42,2.132,55.61,4.555,0.75,0
45,43,2.066,58.06,4.557,0.838,0
45,44,2.068,57.43,4.544,0.754,0
45,45,2.072,55.91,4.776,0.793,0
45,46,2.053,57.78,4.591,0.778,0
45,47,2.15,57.94,4.515,0.925,0
45,48,1.838,59.69,4.606,0.921,0
45,49,1.947,58.36,4.571,0.628,0
45,50,1.979,57.45,4.591,0.752,0
45,51,1.873,57.31,4.63,0.75,0
45,52,2.045,58.69,4.712,0.797,0
45,53,2.072,58.35,4.62,0.668,0
45,54,1.854,59.52,4.794,0.827,0
45,55,1.829,58.34,4.618,0.831,0
45,56,2.024,56.6,4.459,0.699,0
45,57,1.666,57.73,4.672,0.751,0
45,58,1.865,59.28,4.565,0.912,0
45,59,2.304,56.93,4.608,0.614,0
45,60,2.191,57.03,4.738,0.752,0
45,61,2.112,55.95,4.525,0.73,0
45,62,2.201,57.64,4.429,0.864,0
45,63,1.859,57.8,4.618,0.741,0
45,64,2.289,56.87,4.555,0.692,0
45,65,2.184,57.6,4.708,0.841,0
45,66,2.025,60.24,4.717,0.927,0
45,67,2.179,57.26,4.625,0.684,0
45,68,2.266,57.11,4.56,0.633,0
45,69,2.211,59.79,4.698,0.844,0
45,70,1.938,58.91,4.789,0.965,0
45,71,2.187,59.41,4.716,0.718,0
45,72,2.023,60.14,4.705,0.944,0
45,73,2.076,59.77,4.526,0.689,0
45,74,1.984,58.92,4.537,0.674,0
45,75,1.988,58.22,4.572,0.741,0
45,76,2.068,57.77,4.496,0.632,0
45,77,2.35,58.14,4.552,0.692,0
45,78,2.021,59.98,4.505,0.916,0
45,79,1.982,59.56,4.747,0.854,0
45,80,2.203,58.28,4.577,0.793,0
45,81,1.975,59.26,4.499,0.951,0
45,82,2.213,57.67,4.526,0.952,0
45,83,2.21,58.73,4.604,0.668,0
45,84,2.05,60.12,4.717,0.899,0
45,85,2.116,58.21,4.595,0.815,0
45,86,2.176,58.25,4.674,0.663,0
45,87,2.527,58.91,4.497,0.653,0
45,88,2.195,61.67,4.534,0.833,0
45,89,2.206,59.17,4.446,0.614,0
45,90,2.281,59.02,4.571,0.871,0
45,91,2.298,58.18,4.645,0.762,0
45,92,2.333,59.12,4.712,0.872,0
45,93,2.413,58.43,4.394,0.757,0
45,94,2.202,58.81,4.628,0.883,0
45,95,2.156,58.14,4.507,0.63,0
45,96,2.023,58.62,4.677,0.882,0
45,97,2.111,60.95,4.573,0.913,0
45,98,2.187,60.88,4.515,0.892,0
45,99,2.251,59.93,4.484,0.725,0
45,100,2.392,59.42,4.521,0.901,0
45,101,2.121,58.46,4.571,0.606,0
45,102,2.351,60.29,4.436,0.846,0
45,103,1.973,59.89,4.437,0.942,0
45,104,2.394,57.35,4.507,0.62,0
45,105,2.701,58.26,4.543,0.733,0
45,106,2.414,58.62,4.628,0.601,0
45,107,2.318,59.14,4.62,0.757,0
45,108,2.387,58.23,4.356,0.757,0
45,109,2.557,62.15,4.676,0.861,0
45,110,2.303,59.33,4.402,0.814,0
45,111,2.157,60.32,4.465,0.881,0
45,112,2.317,61.42,4.526,0.974,0
45,113,2.291,59.26,4.468,0.792,0
45,114,2.327,60.38,4.46,0.971,0
45,115,2.377,59.15,4.396,0.913,0
45,116,2.507,60.42,4.515,0.924,0
45,117,2.254,58.8,4.496,0.607,0
45,118,2.346,60.01,4.466,0.851,0
45,119,2.318,59.94,4.442,0.794,0
45,120,2.266,59.54,4.627,0.686,0
45,121,2.148,59.94,4.549,0.86,0
45,122,2.483,60.17,4.472,0.662,0
45,123,2.544,61.35,4.386,0.945,0
45,124,2.575,61.68,4.563,0.873,0
45,125,2.438,60.26,4.421,0.786,0
45,126,2.618,60.5,4.168,0.703,0
45,127,2.394,61.2,4.324,0.646,0
45,128,2.569,61.59,4.509,0.779,0
45,129,2.669,60.9,4.367,0.628,0
45,130,2.701,60.79,4.245,0.811,0
45,131,2.515,60.65,4.619,0.72,0
45,132,2.38,59.7,4.481,0.952,0
45,133,2.541,61.91,4.406,0.846,0
45,134,2.65,60.25,4.567,0.832,0
45,135,2.662,62.77,4.227,0.947,0
45,136,2.978,60.02,4.222,0.907,0
45,137,2.476,60.18,4.317,0.755,0
45,138,2.722,59.38,4.552,0.929,0
45,139,2.818,62.01,4.299,0.994,1
45,140,2.043,57.18,4.597,0.831,0
45,141,1.964,57.3,4.618,0.886,0
45,142,2.122,58.98,4.628,0.9,0
45,143,1.941,55.63,4.592,0.602,0
45,144,1.924,57.09,4.649,0.772,0
45,145,2.086,57.95,4.833,0.87,0
45,146,2.041,55.86,4.802,0.852,0
45,147,2.207,59.14,4.659,0.904,0
45,148,2.097,57.94,4.636,0.706,0
45,149,2.125,58.14,4.795,0.845,0
45,150,1.958,55.73,4.72,0.664,0
45,151,1.706,58.0,4.655,0.652,0
45,152,1.877,59.24,4.52,0.875,0
45,153,1.907,60.09,4.618,0.893,0
45,154,1.908,56.97,4.744,0.621,0
45,155,1.819,60.57,4.435,0.829,0
45,156,1.977,58.12,4.602,0.708,0
45,157,1.886,57.9,4.669,0.858,0
45,158,1.72,57.46,4.671,0.706,0
45,159,1.768,57.51,4.786,0.935,0
45,160,2.249,58.4,4.717,0.737,0
45,161,2.104,57.22,4.63,0.863,0
45,162,1.956,56.24,4.758,0.604,0
45,163,1.821,57.42,4.592,0.656,0
45,164,1.912,58.37,4.615,0.914,0
45,165,1.644,59.32,4.734,0.978,0
45,166,2.095,59.42,4.586,0.827,0
45,167,1.971,56.57,4.598,0.679,0
45,168,2.296,59.31,4.629,0.974,0
45,169,1.959,58.01,4.611,0.862,0
45,170,1.958,57.33,4.649,0.823,0
45,171,2.163,58.34,4.609,0.865,0
45,172,2.063,61.08,4.668,0.921,0
45,173,1.751,58.05,4.722,0.663,0
45,174,1.908,59.02,4.541,0.647,0
45,175,1.75,58.74,4.665,0.68,0
45,176,1.908,59.12,4.58,0.987,0
45,177,1.948,58.19,4.433,0.676,0
45,178,1.915,58.64,4.49,0.783,0
45,179,2.079,59.74,4.591,0.872,0
45,180,1.998,58.28,4.627,0.637,0
45,181,2.321,56.74,4.534,0.643,0
45,182,1.841,59.09,4.383,0.644,0
45,183,1.975,58.52,4.607,0.899,0
45,184,1.969,57.18,4.594,0.615,0
45,185,2.103,58.38,4.753,0.762,0
45,186,2.084,58.79,4.812,0.914,0
45,187,2.019,58.16,4.63,0.935,0
45,188,1.712,59.45,4.744,0.827,0
45,189,2.055,57.69,4.496,0.751,0
45,190,2.06,58.75,4.579,0.913,0
45,191,1.816,57.2,4.572,0.824,0
45,192,1.943,60.27,4.657,0.964,0
45,193,2.04,57.41,4.69,0.9,0
45,194,2.076,57.93,4.54,0.747,0
45,195,2.049,58.81,4.805,0.797,0
45,196,2.188,56.83,4.69,0.623,0
45,197,1.842,58.81,4.429,0.824,0
45,198,2.107,59.04,4.667,0.694,0
45,199,1.946,60.03,4.63,0.952,0
45,200,1.818,60.03,4.709,0.978,0
45,201,1.728,59.72,4.665,0.846,0
45,202,2.084,56.41,4.627,0.653,0
45,203,2.005,58.97,4.779,0.786,0
45,204,2.029,57.98,4.646,0.907,0
45,205,1.869,61.29,4.612,0.962,0
45,206,2.185,59.38,4.673,0.677,0
45,207,2.202,59.93,4.504,0.82,0
45,208,1.926,59.06,4.749,0.929,0
45,209,1.87,60.53,4.467,0.655,0
45,210,2.103,59.17,4.661,0.754,0
45,211,3.785,58.59,4.462,0.819,0
45,212,2.012,59.49,4.432,0.818,0
45,213,1.991,58.14,4.612,0.817,0
45,214,2.137,58.43,4.647,0.96,0
45,215,2.191,59.76,4.617,0.809,0
45,216,2.018,57.07,4.425,0.712,0
45,217,1.806,60.18,4.499,0.875,0
45,218,2.11,59.41,4.599,0.793,0
45,219,2.29,58.8,4.692,0.981,0
45,220,2.132,60.53,4.683,0.965,0
45,221,2.075,59.63,4.416,0.669,0
45,222,2.319,58.35,4.55,0.912,0
45,223,2.09,57.5,4.611,0.668,0
45,224,2.275,59.45,4.545,0.832,0
45,225,2.035,59.11,4.61,0.655,0
45,226,2.09,60.76,4.576,0.939,0
45,227,1.895,57.62,4.45,0.753,0
45,228,2.027,60.51,4.672,0.917,0
45,229,2.076,58.05,4.613,0.846,0
45,230,2.344,60.54,4.488,0.671,0
45,231,2.219,61.6,4.462,0.949,0
45,232,2.485,59.53,4.571,0.986,0
45,233,2.293,58.84,4.511,0.611,0
45,234,2.158,58.84,4.729,0.619,0
45,235,2.376,59.17,4.496,0.659,0
45,236,2.298,59.17,4.4,0.711,0
45,237,2.262,59.77,4.381,0.726,0
45,238,4.569,59.62,4.472,0.784,0
45,239,2.038,60.71,4.505,0.808,0
45,240,2.008,59.46,4.567,0.793,0
45,241,2.188,61.01,4.288,0.865,0
45,242,2.342,61.02,4.418,0.827,0
45,243,2.258,58.28,4.37,0.679,0
45,244,2.4,60.84,4.458,0.704,0
45,245,2.361,59.67,4.723,0.768,0
45,246,2.495,61.07,4.562,0.951,0
45,247,2.247,62.31,4.466,0.866,0
45,248,2.414,61.98,4.475,0.789,0
45,249,2.417,59.93,4.503,0.699,0
45,250,2.329,60.31,4.322,0.937,0
45,251,2.425,61.15,4.245,0.689,0
45,252,2.488,61.19,4.275,0.938,0
45,253,2.185,60.04,4.543,0.68,0
45,254,2.442,58.88,4.581,0.799,0
45,255,2.368,60.03,4.426,0.75,0
45,256,2.799,58.75,4.371,0.82,0
45,257,2.342,60.27,4.604,0.838,0
45,258,2.425,60.66,4.525,0.658,0
45,259,2.322,60.97,4.5,0.649,0
45,260,2.39,60.58,4.497,0.844,0
45,261,2.565,58.59,4.38,0.666,0
45,262,2.369,58.86,4.517,0.608,0
45,263,2.354,60.24,4.614,0.601,0
45,264,2.353,61.15,4.277,0.966,0
45,265,2.434,60.39,4.339,0.626,0
45,266,2.054,60.76,4.404,0.671,0
45,267,2.48,60.15,4.33,0.851,0
45,268,2.58,61.01,4.509,0.893,0
45,269,2.529,63.33,4.476,0.935,0
45,270,2.468,60.84,4.387,0.929,0
45,271,2.465,62.09,4.288,0.82,0
45,272,2.688,60.47,4.384,0.608,0
45,273,2.318,61.79,4.466,0.79,0
45,274,2.549,61.45,4.361,0.925,0
45,275,2.807,60.54,4.377,0.694,0
45,276,2.513,61.61,4.401,0.767,0
45,277,2.538,63.15,4.342,0.714,0
45,278,2.613,60.82,4.336,0.739,0
45,279,2.543,63.8,4.488,0.873,0
45,280,2.795,60.36,4.188,0.774,0
45,281,2.407,62.31,4.184,0.741,0
45,282,2.689,63.18,4.382,0.744,0
45,283,2.897,62.24,4.447,0.744,0
45,284,2.68,64.66,4.407,0.866,0
45,285,2.476,61.63,4.26,0.807,0
45,286,2.693,64.12,4.298,0.923,0
45,287,2.811,62.12,4.196,0.65,0
45,288,2.689,62.38,4.258,0.647,0
45,289,2.316,62.72,4.267,0.823,0
45,290,2.477,62.37,4.354,0.885,0
45,291,2.77,62.35,4.336,0.866,0
45,292,2.923,63.41,4.286,0.928,0
45,293,2.818,62.59,4.266,0.764,0
45,294,2.857,60.48,4.177,0.711,0
45,295,2.81,63.32,4.297,0.927,0
45,296,2.945,61.82,4.401,0.741,0
45,297,2.767,62.66,4.374,0.683,0
45,298,3.002,62.44,4.308,0.886,0
45,299,2.777,62.68,4.164,0.811,0
45,300,2.927,65.59,4.208,0.935,0
45,301,2.868,62.77,4.337,0.685,0
45,302,2.963,62.58,4.409,0.675,0
45,303,2.804,64.75,4.221,0.979,0
45,304,2.931,61.89,4.082,0.614,0
45,305,2.909,60.81,4.208,0.629,0
45,306,3.022,64.71,4.127,0.764,0
45,307,3.089,61.33,3.915,0.646,0
45,308,3.386,63.42,4.417,0.881,0
45,309,3.329,63.93,4.228,0.727,0
45,310,3.143,61.22,4.023,0.7,0
45,311,3.406,63.29,4.136,0.716,0
45,312,3.263,64.39,4.175,0.76,0
45,313,2.967,63.87,4.119,0.651,0
45,314,3.503,64.21,4.264,0.703,0
45,315,3.32,63.29,4.106,0.625,0
45,316,3.352,63.53,4.171,0.721,0
45,317,3.336,65.24,4.048,0.737,0
45,318,3.47,63.84,4.269,0.734,0
45,319,3.452,65.61,4.119,0.934,0
45,320,3.389,64.39,4.059,0.709,0
45,321,3.319,65.29,4.142,0.78,0
45,322,3.346,65.38,4.034,0.829,0
45,323,3.791,65.14,4.071,0.698,0
45,324,3.581,67.79,3.994,0.999,0
45,325,3.518,64.21,4.002,0.642,0
45,326,3.539,65.43,4.138,0.956,0
45,327,3.468,66.21,4.097,0.982,0
45,328,3.838,64.52,3.948,0.957,0
45,329,3.805,66.28,4.062,0.922,0
45,330,3.743,66.07,3.996,0.856,0
45,331,3.648,66.93,3.967,0.843,0
45,332,3.936,65.73,3.979,0.675,0
45,333,3.987,64.89,4.008,0.627,0
45,334,3.797,66.01,4.0,0.841,0
45,335,3.943,65.67,4.116,0.828,0
45,336,3.662,66.19,4.094,0.787,0
45,337,4.106,66.42,3.86,0.627,0
45,338,3.834,65.81,3.891,0.681,0
45,339,3.743,65.39,4.013,0.609,0
45,340,3.72,66.18,3.864,0.821,0
45,341,3.998,64.85,3.93,0.703,0
45,342,3.878,67.58,4.0,0.825,0
45,343,4.065,63.98,3.913,0.706,0
45,344,4.181,66.67,3.815,0.95,0
45,345,4.186,66.63,3.759,0.74,0
45,346,4.22,64.78,3.774,0.697,0
45,347,4.039,67.44,3.751,0.783,0
45,348,4.135,68.33,3.953,0.861,0
45,349,3.915,68.48,4.044,0.89,0
45,350,4.367,67.65,3.934,0.729,0
45,351,4.325,67.06,3.929,0.721,0
45,352,3.982,67.43,3.942,0.689,0
45,353,4.203,66.41,3.902,0.805,0
45,354,4.295,68.56,3.831,0.806,0
45,355,4.19,68.39,3.689,0.93,0
45,356,4.561,68.01,3.764,0.798,0
45,357,4.282,68.13,3.826,0.828,0
45,358,4.605,68.76,3.822,0.901,1
45,359,1.907,58.29,4.817,0.699,0
45,360,1.826,59.39,4.379,0.723,0
45,361,1.611,58.42,4.74,0.995,0
45,362,1.891,59.04,4.682,0.939,0
45,363,2.146,57.23,4.635,0.903,0
45,364,1.879,56.74,4.52,0.654,0
46,0,1.914,57.59,5.105,0.7,0
46,1,1.635,57.92,5.022,0.658,0
46,2,1.84,60.43,5.214,0.845,0
46,3,1.908,57.97,5.168,0.675,0
46,4,1.759,58.83,5.295,0.837,0
46,5,1.946,57.65,5.074,0.889,0
46,6,1.686,58.9,5.007,0.827,0
46,7,1.506,57.44,5.083,0.923,0
46,8,1.641,59.99,5.047,0.892,0
46,9,1.61,59.73,5.082,0.938,0
46,10,1.687,58.76,5.181,0.9,0
46,11,1.764,57.19,5.058,0.77,0
46,12,1.667,56.66,4.996,0.625,0
46,13,1.61,58.63,4.945,0.761,0
46,14,1.476,58.28,5.121,0.763,0
46,15,1.938,58.04,5.024,0.907,0
46,16,1.728,59.05,4.887,0.616,0
46,17,1.784,57.93,5.058,0.749,0
46,18,1.565,59.45,5.057,0.915,0
46,19,1.895,59.05,4.985,0.669,0
46,20,1.786,59.44,5.046,0.788,0
46,21,1.663,59.07,5.231,0.804,0
46,22,2.064,60.06,4.732,0.936,0
46,23,2.177,57.78,5.058,0.952,0
46,24,1.912,60.24,4.947,0.789,0
46,25,1.918,59.0,5.14,0.927,0
46,26,1.81,60.02,5.115,0.795,0
46,27,1.659,58.48,4.896,0.662,0
46,28,2.12,59.77,4.969,0.963,0
46,29,2.209,58.73,5.003,0.777,0
46,30,1.956,60.52,4.996,0.81,0
46,31,1.863,59.16,4.877,0.945,0
46,32,1.944,59.11,4.943,0.823,0
46,33,1.792,60.86,5.006,0.843,0
46,34,1.834,58.64,4.7,0.641,0
46,35,1.77,60.93,4.918,0.781,0
46,36,1.98,60.43,4.877,0.792,0
46,37,2.072,60.02,4.955,0.725,0
46,38,1.992,57.87,4.839,0.618,0
46,39,1.9,58.76,4.998,0.84,0
46,40,1.634,59.79,4.931,0.76,0
46,41,2.056,59.15,4.92,0.706,0
46,42,1.805,60.21,4.921,0.688,0
46,43,1.774,60.91,4.977,0.999,0
46,44,2.216,62.76,4.865,0.963,0
46,45,1.881,59.71,4.824,0.99,0
46,46,1.895,59.45,4.771,0.788,0
46,47,2.029,62.52,4.798,0.973,0
46,48,2.411,58.77,4.929,0.637,0
46,49,2.254,60.59,5.074,0.731,0
46,50,2.217,63.07,4.808,0.878,0
46,51,2.469,61.4,4.705,0.866,0
46,52,2.147,60.63,4.898,0.767,0
46,53,2.036,62.08,4.794,0.764,0
46,54,2.269,60.38,4.998,0.69,0
46,55,2.076,63.73,4.798,0.954,0
46,56,2.356,59.13,4.723,0.878,0
46,57,2.298,60.61,4.779,0.671,0
46,58,2.676,64.27,4.866,0.923,0
46,59,2.323,62.27,4.708,0.861,0
46,60,2.644,61.74,4.783,0.889,0
46,61,2.455,63.73,4.726,0.891,0
46,62,2.205,60.22,4.769,0.667,0
46,63,2.589,62.18,4.839,0.691,0
46,64,2.317,61.46,4.724,0.607,0
46,65,2.702,61.75,4.675,0.858,0
46,66,2.49,61.73,4.627,0.809,0
46,67,2.799,63.3,4.921,0.604,0
46,68,2.785,63.31,4.75,0.757,0
46,69,2.325,62.89,4.876,0.7,0
46,70,2.854,64.54,4.663,0.831,0
46,71,2.921,64.23,4.718,0.782,0
46,72,2.914,65.04,4.687,0.966,0
46,73,3.359,61.53,4.795,0.696,0
46,74,3.02,65.74,4.629,0.999,0
46,75,2.78,64.31,4.461,0.974,0
46,76,5.239,66.31,4.727,0.819,0
46,77,3.215,61.39,4.612,0.911,0
46,78,3.016,63.22,4.66,0.688,0
46,79,3.166,63.88,4.619,0.847,0
46,80,3.091,62.11,4.485,0.637,0
46,81,3.202,65.01,4.649,0.912,0
46,82,3.58,65.2,4.484,0.731,0
46,83,3.31,64.22,4.587,0.805,0
46,84,3.193,66.92,4.365,0.923,0
46,85,3.153,63.8,4.491,0.897,0
46,86,3.439,67.26,4.458,0.882,0
46,87,3.553,66.56,4.34,0.805,0
46,88,3.603,67.96,4.41,0.775,0
46,89,3.711,67.84,4.373,0.999,0
46,90,3.774,65.79,4.337,0.604,0
46,91,3.778,67.39,4.423,0.923,0
46,92,4.125,66.23,4.417,0.693,0
46,93,4.059,68.17,4.25,0.809,0
46,94,4.231,69.41,4.32,0.921,0
46,95,4.034,69.01,4.236,0.78,0
46,96,4.16,67.86,4.344,0.766,0
46,97,4.116,69.24,4.357,0.966,0
46,98,4.062,68.91,4.55,0.864,0
46,99,4.291,69.49,4.415,0.956,1
46,100,2.027,61.35,5.12,0.885,0
46,101,1.737,58.26,5.201,0.828,0
46,102,1.611,58.33,5.182,0.964,0
46,103,1.564,58.64,5.176,0.905,0
46,104,1.756,57.91,5.217,0.701,0
46,105,1.786,58.55,5.021,0.933,0
46,106,1.678,56.41,4.983,0.611,0
46,107,1.462,58.65,5.022,0.798,0
46,108,1.868,57.72,4.988,0.637,0
46,109,1.75,59.1,5.09,0.789,0
46,110,1.727,59.36,4.992,0.922,0
46,111,1.755,60.34,5.067,0.88,0
46,112,1.663,55.74,4.828,0.71,0
46,113,3.335,58.82,4.83,0.631,0
46,114,1.769,59.67,5.183,0.86,0
46,115,1.865,59.94,5.196,0.888,0
46,116,1.681,57.19,5.225,0.614,0
46,117,1.665,58.14,5.086,0.866,0
46,118,1.819,59.5,5.181,0.744,0
46,119,1.734,58.87,5.15,0.863,0
46,120,1.981,57.64,5.022,0.962,0
46,121,1.884,56.96,5.226,0.66,0
46,122,1.601,59.05,5.052,0.695,0
46,123,1.636,60.01,5.023,0.767,0
46,124,1.639,60.74,5.028,0.845,0
46,125,1.753,59.3,4.965,0.808,0
46,126,1.529,57.29,5.169,0.715,0
46,127,1.739,58.98,4.994,0.957,0
46,128,1.961,57.57,4.85,0.658,0
46,129,1.766,59.11,5.155,0.802,0
46,130,3.34,59.04,4.915,0.981,0
46,131,2.004,57.73,4.925,0.81,0
46,132,1.447,57.92,5.029,0.635,0
46,133,1.75,59.63,5.151,0.972,0
46,134,2.063,60.08,5.031,0.923,0
46,135,1.967,59.81,4.926,0.739,0
46,136,1.831,60.97,5.047,0.987,0
46,137,1.848,59.22,4.943,0.649,0
46,138,1.877,58.96,4.945,0.723,0
46,139,1.919,58.86,4.895,0.954,0
46,140,2.182,58.16,4.974,0.697,0
46,141,1.898,61.37,4.983,0.893,0
46,142,2.113,60.24,4.713,0.811,0
46,143,2.123,59.14,5.026,0.657,0
46,144,1.979,62.18,5.104,0.872,0
46,145,1.803,57.89,4.791,0.638,0
46,146,2.031,60.58,4.977,0.794,0
46,147,1.957,57.79,5.028,0.757,0
46,148,1.965,60.4,5.118,0.826,0
46,149,1.696,60.47,4.927,0.967,0
46,150,1.862,60.75,4.925,0.795,0
46,151,1.94,61.01,4.799,0.885,0
46,152,1.743,59.92,4.803,0.648,0
46,153,2.005,62.74,4.847,0.95,0
46,154,1.995,60.81,4.9,0.71,0
46,155,2.061,62.37,4.777,0.884,0
46,156,1.824,59.99,4.876,0.697,0
46,157,2.029,61.95,5.066,0.998,0
46,158,1.938,62.81,5.01,0.986,0
46,159,1.972,60.75,4.919,0.772,0
46,160,1.948,60.92,4.692,0.798,0
46,161,2.343,62.37,5.093,0.926,0
46,162,2.15,59.85,4.825,0.674,0
46,163,2.4,63.57,4.895,0.889,0
46,164,2.233,62.58,4.857,0.888,0
46,165,2.622,61.16,4.547,0.645,0
46,166,2.165,60.23,4.833,0.626,0
46,167,2.393,61.57,4.777,0.931,0
46,168,2.567,62.25,4.653,0.693,0
46,169,2.525,60.59,4.72,0.844,0
46,170,2.293,62.34,4.877,0.884,0
46,171,2.646,62.94,4.943,0.905,0
46,172,2.324,62.91,4.883,0.808,0
46,173,2.617,61.41,4.725,0.605,0
46,174,2.671,62.69,4.663,0.833,0
46,175,2.768,61.3,4.751,0.731,0
46,176,2.646,60.04,4.641,0.613,0
46,177,2.725,63.92,4.657,0.909,0
46,178,2.884,65.42,4.741,0.972,0
46,179,2.594,62.23,4.659,0.912,0
46,180,2.732,61.52,4.604,0.621,0
46,181,2.66,64.98,4.625,0.903,0
46,182,2.767,64.36,4.673,0.854,0
46,183,2.959,61.98,4.495,0.681,0
46,184,2.894,64.89,4.552,0.975,0
46,185,3.087,65.49,4.615,0.775,0
46,186,3.017,65.23,4.601,0.978,0
46,187,3.086,65.98,4.574,0.862,0
46,188,2.917,63.39,4.533,0.823,0
46,189,3.177,65.37,4.702,0.994,0
46,190,3.27,67.04,4.575,0.862,0
46,191,3.282,65.21,4.596,0.882,0
46,192,3.179,65.25,4.618,0.758,0
46,193,3.337,66.53,4.504,0.706,0
46,194,3.322,64.28,4.541,0.634,0
46,195,3.249,65.9,4.533,0.733,0
46,196,3.177,66.44,4.731,0.959,0
46,197,3.463,65.54,4.513,0.806,0
46,198,3.365,67.89,4.475,0.762,0
46,199,3.428,65.72,4.506,0.837,0
46,200,3.536,66.08,4.576,0.852,0
46,201,3.568,65.24,4.688,0.844,0
46,202,3.541,66.52,4.371,0.729,0
46,203,3.768,67.01,4.493,0.939,0
46,204,3.509,65.77,4.421,0.639,0
46,205,4.069,67.09,4.556,0.852,0
46,206,3.845,65.63,4.447,0.679,0
46,207,3.835,68.05,4.445,0.9,0
46,208,3.965,66.89,4.481,0.727,0
